MJD GSC_ch1 GSC_ch1_e GSC_ch2 GSC_ch2_e GSC_ch3 GSC_ch3_e BAT_ch1 BAT_ch1_e	BAT_ch2 BAT_ch2_e BAT_ch3 BAT_ch3_e BAT_ch4 BAT_ch4_e HR HR_e
57776.5  0.078 0.012  0.079 0.011 -0.000 0.012 		 0.001198 0.000135  0.000968 0.000130  0.000350 0.000104 -0.000051 0.000062 		   0.004512    0.001502
57777.5  0.088 0.013  0.094 0.012  0.027 0.013 		 0.000787 0.000071  0.000876 0.000075  0.000286 0.000061 -0.000063 0.000047 		   0.003260    0.000857
57778.5  0.066 0.024  0.080 0.022  0.035 0.031 		 0.000736 0.000069  0.000472 0.000069  0.000346 0.000055  0.000043 0.000036 		   0.005278    0.002077
57779.5  0.000 0.000  0.000 0.000  0.000 0.000 		-0.000030 0.000180  0.000286 0.000190  0.000038 0.000159 -0.000026 0.000125 		-100.000000    0.000000
57780.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000909 0.000127  0.000773 0.000126  0.000426 0.000098 -0.000041 0.000059 		-100.000000    0.000000
57781.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000285 0.000194  0.000312 0.000192  0.000210 0.000153 -0.000073 0.000101 		-100.000000    0.000000
57782.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001007 0.000080  0.000672 0.000081  0.000316 0.000066 -0.000031 0.000044 		-100.000000    0.000000
57783.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000568 0.000107  0.000586 0.000106  0.000296 0.000083  0.000024 0.000055 		-100.000000    0.000000
57784.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001069 0.000075  0.000754 0.000077  0.000480 0.000064  0.000052 0.000047 		-100.000000    0.000000
57785.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000538 0.000081  0.000588 0.000083  0.000403 0.000067 -0.000070 0.000046 		-100.000000    0.000000
57786.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000582 0.000139  0.000441 0.000138  0.000306 0.000113  0.000012 0.000078 		-100.000000    0.000000
57787.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57788.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000526 0.000180  0.000642 0.000181  0.000089 0.000147 -0.000083 0.000098 		-100.000000    0.000000
57789.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000943 0.000163  0.000905 0.000163  0.000074 0.000130  0.000013 0.000088 		-100.000000    0.000000
57790.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001327 0.000190  0.000709 0.000188  0.000247 0.000145  0.000048 0.000095 		-100.000000    0.000000
57791.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000916 0.000161  0.001004 0.000170  0.000651 0.000138 -0.000108 0.000104 		-100.000000    0.000000
57792.5  0.060 0.008  0.067 0.007  0.030 0.009 		 0.000897 0.000177  0.000454 0.000181  0.000432 0.000143 -0.000057 0.000100 		   0.007181    0.002585
57793.5  0.057 0.008  0.037 0.007  0.011 0.009 		 0.001076 0.000126  0.001009 0.000123  0.000443 0.000098  0.000118 0.000063 		   0.007820    0.002075
57794.5  0.077 0.009  0.053 0.008  0.025 0.010 		 0.001065 0.000186  0.000614 0.000192  0.000413 0.000157 -0.000019 0.000112 		   0.005325    0.002123
57795.5  0.068 0.009  0.059 0.008  0.025 0.010 		 0.000800 0.000080  0.000756 0.000081  0.000312 0.000064  0.000025 0.000046 		   0.004573    0.001114
57796.5  0.047 0.009  0.047 0.008  0.016 0.011 		 0.000840 0.000151  0.000761 0.000151  0.000460 0.000120  0.000039 0.000080 		   0.009856    0.003171
57797.5  0.041 0.009  0.057 0.008  0.005 0.010 		 0.001050 0.000127  0.000667 0.000129  0.000487 0.000103 -0.000047 0.000069 		   0.011748    0.003492
57798.5  0.073 0.010  0.069 0.009  0.027 0.012 		 0.000839 0.000300  0.000389 0.000284  0.000533 0.000225  0.000030 0.000132 		   0.007320    0.003257
57799.5  0.035 0.010  0.035 0.010  0.032 0.014 		 0.000919 0.000188  0.000548 0.000187  0.000183 0.000149 -0.000091 0.000097 		   0.005296    0.004578
57800.5  0.077 0.010  0.065 0.010  0.011 0.013 		 0.001031 0.000081  0.000727 0.000082  0.000388 0.000066  0.000015 0.000046 		   0.005044    0.001088
57801.5  0.039 0.008  0.047 0.008 -0.007 0.012 		 0.000756 0.000132  0.001003 0.000132  0.000484 0.000105  0.000177 0.000068 		   0.012505    0.003768
57802.5  0.069 0.012  0.057 0.012  0.048 0.017 		 0.000465 0.000174  0.000610 0.000172 -0.000002 0.000137 -0.000146 0.000086 		  -0.000032   -0.001970
57803.5  0.067 0.012  0.062 0.011  0.058 0.016 		 0.000736 0.000073  0.000718 0.000074  0.000418 0.000059 -0.000013 0.000043 		   0.006211    0.001434
57804.5  0.047 0.024  0.037 0.023 -0.020 0.029 		 0.001225 0.000099  0.000786 0.000099  0.000551 0.000079 -0.000029 0.000055 		   0.011765    0.006267
57805.5  0.046 0.011  0.037 0.010 -0.003 0.011 		 0.000540 0.000173  0.000480 0.000175  0.000102 0.000138 -0.000108 0.000093 		   0.002219    0.003061
57806.5  0.081 0.011  0.081 0.011  0.031 0.012 		 0.000594 0.000124  0.000741 0.000134  0.000275 0.000111  0.000069 0.000090 		   0.003381    0.001441
57807.5  0.057 0.011  0.064 0.011  0.021 0.012 		 0.001268 0.000329  0.000472 0.000311  0.000169 0.000242  0.000381 0.000137 		   0.002954    0.004253
57808.5  0.058 0.012  0.078 0.011  0.054 0.014 		 0.000947 0.000108  0.000733 0.000109  0.000254 0.000087 -0.000011 0.000058 		   0.004415    0.001753
57809.5  0.067 0.011  0.042 0.010  0.025 0.012 		 0.000754 0.000276  0.000869 0.000252  0.000577 0.000192 -0.000216 0.000105 		   0.008671    0.003222
57810.5  0.040 0.010  0.033 0.010  0.016 0.013 		 0.001012 0.000299  0.000622 0.000312  0.000405 0.000251 -0.000031 0.000172 		   0.010174    0.006813
57811.5  0.070 0.012  0.084 0.012  0.011 0.013 		 0.000776 0.000096  0.000651 0.000101  0.000361 0.000083  0.000121 0.000061 		   0.005175    0.001474
57812.5  0.056 0.011  0.037 0.011  0.005 0.014 		 0.000903 0.000707 -0.000137 0.000667 -0.000401 0.000493 -0.000287 0.000276 		  -0.007200   -0.008971
57813.5  0.037 0.013  0.027 0.013  0.031 0.017 		-0.000137 0.000782  0.000348 0.000723 -0.000482 0.000549 -0.000480 0.000303 		  -0.013156   -0.015715
57814.5  0.140 0.058  0.071 0.045 -0.115 0.051 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57815.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57816.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57817.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57818.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001314 0.000237  0.001130 0.000233  0.000443 0.000190 -0.000125 0.000136 		-100.000000    0.000000
57819.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000386 0.000736  0.000996 0.000812  0.000289 0.000573 -0.000174 0.000392 		-100.000000    0.000000
57820.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001139 0.000131  0.000965 0.000135  0.000476 0.000105 -0.000029 0.000070 		-100.000000    0.000000
57821.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001318 0.000203  0.000868 0.000209  0.000095 0.000160  0.000115 0.000102 		-100.000000    0.000000
57822.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001013 0.000094  0.000784 0.000100  0.000278 0.000083 -0.000012 0.000066 		-100.000000    0.000000
57823.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000971 0.000098  0.000790 0.000102  0.000420 0.000083  0.000081 0.000063 		-100.000000    0.000000
57824.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000786 0.000105  0.000900 0.000110  0.000210 0.000089  0.000011 0.000066 		-100.000000    0.000000
57825.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001338 0.000116  0.000762 0.000116  0.000370 0.000094  0.000082 0.000064 		-100.000000    0.000000
57826.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000807 0.000074  0.000580 0.000078  0.000376 0.000063  0.000013 0.000046 		-100.000000    0.000000
57827.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000757 0.000099  0.000637 0.000101  0.000157 0.000083  0.000016 0.000061 		-100.000000    0.000000
57828.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000274 0.000142  0.000115 0.000150  0.000350 0.000122  0.000057 0.000095 		-100.000000    0.000000
57829.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000524 0.000144  0.000363 0.000146  0.000455 0.000114 -0.000058 0.000077 		-100.000000    0.000000
57830.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000814 0.000105  0.000666 0.000110  0.000190 0.000089 -0.000026 0.000067 		-100.000000    0.000000
57831.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001217 0.000102  0.000924 0.000109  0.000510 0.000090 -0.000027 0.000067 		-100.000000    0.000000
57832.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000675 0.000119  0.000647 0.000120  0.000224 0.000096  0.000076 0.000067 		-100.000000    0.000000
57833.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000813 0.000115  0.000859 0.000124  0.000302 0.000100 -0.000136 0.000075 		-100.000000    0.000000
57834.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000264 0.000121  0.000537 0.000122  0.000207 0.000100  0.000095 0.000075 		-100.000000    0.000000
57835.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000753 0.000118  0.000543 0.000125  0.000203 0.000101 -0.000021 0.000074 		-100.000000    0.000000
57836.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001132 0.000288  0.000717 0.000284  0.000409 0.000214  0.000060 0.000125 		-100.000000    0.000000
57837.5  0.000 0.000  0.000 0.000  0.000 0.000 		-0.000117 0.000368  0.000025 0.000341  0.000092 0.000255  0.000072 0.000144 		-100.000000    0.000000
57838.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000625 0.000087  0.000484 0.000090  0.000184 0.000073  0.000054 0.000056 		-100.000000    0.000000
57839.5  0.030 0.022  0.030 0.026 -0.022 0.030 		 0.000405 0.000142  0.000380 0.000146  0.000293 0.000118 -0.000179 0.000091 		   0.009704    0.008172
57840.5  0.082 0.013  0.084 0.012  0.037 0.015 		 0.001125 0.000161  0.000700 0.000157  0.000426 0.000121 -0.000190 0.000076 		   0.005212    0.001713
57841.5  0.020 0.010  0.029 0.011  0.023 0.014 		 0.000682 0.000092  0.000479 0.000095  0.000368 0.000076 -0.000015 0.000054 		   0.018771    0.010207
57842.5  0.035 0.011  0.042 0.011  0.037 0.015 		 0.000819 0.000102  0.000525 0.000106  0.000288 0.000085  0.000026 0.000058 		   0.008146    0.003506
57843.5  0.005 0.007 -0.012 0.009  0.011 0.012 		 0.001046 0.000177  0.000600 0.000189  0.000701 0.000150  0.000196 0.000106 		   0.131613    0.178187
57844.5  0.051 0.010  0.073 0.010 -0.005 0.011 		 0.002128 0.000143  0.001285 0.000141  0.000303 0.000111 -0.000020 0.000072 		   0.005976    0.002499
57845.5  0.060 0.010  0.063 0.010  0.040 0.012 		 0.000930 0.000147  0.000679 0.000148  0.000425 0.000120 -0.000057 0.000084 		   0.007065    0.002318
57846.5  0.069 0.011  0.073 0.010  0.009 0.012 		 0.000908 0.000076  0.000789 0.000079  0.000234 0.000063  0.000018 0.000046 		   0.003376    0.001059
57847.5  0.050 0.009  0.057 0.010  0.020 0.011 		 0.000452 0.000176  0.000201 0.000181  0.000307 0.000146 -0.000030 0.000104 		   0.006107    0.003116
57848.5  0.052 0.010  0.046 0.009  0.012 0.012 		 0.000267 0.000152  0.000403 0.000158  0.000418 0.000126  0.000006 0.000088 		   0.008071    0.002905
57849.5  0.050 0.010  0.054 0.010  0.017 0.012 		 0.001005 0.000116  0.000889 0.000122  0.000407 0.000098  0.000105 0.000072 		   0.008211    0.002585
57850.5  0.082 0.026  0.056 0.028  0.043 0.037 		 0.000546 0.000081  0.000592 0.000084  0.000345 0.000068  0.000041 0.000049 		   0.004201    0.001573
57851.5  0.056 0.009  0.052 0.009  0.021 0.012 		 0.000872 0.000156  0.000816 0.000158  0.000355 0.000127  0.000067 0.000088 		   0.006320    0.002496
57852.5  0.054 0.009  0.052 0.009  0.011 0.011 		 0.001004 0.000103  0.000633 0.000102  0.000325 0.000081  0.000042 0.000053 		   0.006067    0.001805
57853.5  0.046 0.008  0.056 0.008  0.020 0.011 		 0.000407 0.000094  0.000433 0.000098  0.000249 0.000079  0.000070 0.000055 		   0.005438    0.001998
57854.5  0.078 0.010  0.090 0.010  0.001 0.012 		 0.000809 0.000228  0.000942 0.000222  0.000397 0.000174  0.000227 0.000107 		   0.005070    0.002313
57855.5  0.035 0.012  0.051 0.012  0.017 0.016 		 0.000456 0.001123 -0.000628 0.001081  0.000824 0.000877  0.000083 0.000416 		   0.023616    0.026422
57856.5  0.091 0.014  0.062 0.011  0.013 0.015 		 0.000631 0.000110  0.000492 0.000109  0.000035 0.000087 -0.000001 0.000058 		   0.000388    0.000962
57857.5  0.112 0.013  0.064 0.010  0.010 0.013 		 0.002046 0.000318  0.001227 0.000319  0.000845 0.000240  0.000360 0.000148 		   0.007556    0.002318
57858.5  0.059 0.010  0.055 0.009  0.039 0.012 		 0.000906 0.000299  0.001083 0.000296  0.000417 0.000226 -0.000030 0.000128 		   0.007094    0.004015
57859.5  0.056 0.009  0.050 0.008  0.021 0.010 		 0.000468 0.000112  0.000659 0.000117  0.000216 0.000095  0.000153 0.000069 		   0.003886    0.001819
57860.5  0.064 0.009  0.059 0.008  0.010 0.009 		 0.001057 0.000379  0.000383 0.000374  0.000123 0.000297 -0.000235 0.000176 		   0.001912    0.004633
57861.5  0.051 0.009  0.050 0.007  0.007 0.010 		 0.000443 0.000192  0.000642 0.000189  0.000704 0.000153 -0.000117 0.000097 		   0.013886    0.003939
57862.5  0.062 0.009  0.041 0.007  0.019 0.010 		 0.000695 0.000132  0.000742 0.000134  0.000532 0.000108 -0.000087 0.000077 		   0.008517    0.002105
57863.5  0.056 0.010  0.039 0.008  0.016 0.011 		-0.000255 0.000542  0.000091 0.000536  0.001259 0.000434  0.000059 0.000273 		   0.022600    0.008770
57864.5  0.049 0.008  0.044 0.007  0.024 0.009 		 0.003206 0.000757  0.001690 0.000730  0.000749 0.000662  0.000787 0.000427 		   0.015379    0.013848
57865.5  0.070 0.009  0.053 0.007  0.033 0.009 		 0.001718 0.000315  0.001398 0.000305  0.000299 0.000239  0.000020 0.000142 		   0.004254    0.003445
57866.5  0.076 0.009  0.057 0.007  0.006 0.009 		 0.001289 0.000494  0.000463 0.000517  0.000436 0.000398  0.000685 0.000259 		   0.005747    0.005293
57867.5  0.074 0.009  0.057 0.008  0.019 0.010 		 0.000506 0.000185  0.000771 0.000183  0.000115 0.000145 -0.000002 0.000086 		   0.001549    0.001959
57868.5  0.069 0.011  0.054 0.009  0.013 0.012 		-0.000833 0.001448 -0.004313 0.001578 -0.001991 0.001054 -0.000849 0.000782 		  -0.029011   -0.016055
57869.5  0.061 0.010  0.048 0.008  0.015 0.011 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57870.5  0.055 0.010  0.051 0.008  0.026 0.011 		 0.001053 0.000360  0.001305 0.000371  0.000332 0.000301  0.000189 0.000253 		   0.006034    0.005575
57871.5  0.052 0.010  0.065 0.010 -0.015 0.014 		 0.001811 0.001022 -0.000829 0.001111  0.000813 0.000786  0.000816 0.000478 		   0.015509    0.015310
57872.5  0.058 0.013  0.037 0.013  0.009 0.018 		 0.002175 0.000861  0.000783 0.000828  0.000833 0.000638 -0.000020 0.000370 		   0.014480    0.011540
57873.5  0.194 0.065  0.079 0.051  0.202 0.083 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57874.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57875.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57876.5  0.000 0.000  0.000 0.000  0.000 0.000 		-0.000009 0.000477 -0.000117 0.000472  0.000972 0.000379  0.000284 0.000233 		-100.000000    0.000000
57877.5  0.000 0.000  0.000 0.000  0.000 0.000 		-0.000790 0.000469  0.001790 0.000457  0.000506 0.000350 -0.000134 0.000205 		-100.000000    0.000000
57878.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57879.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57880.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57881.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57882.5 -0.015 0.011 -0.018 0.009  0.001 0.023 		 0.000334 0.000878 -0.000242 0.000815  0.000809 0.000661  0.000220 0.000373 		  -0.053984   -0.058342
57883.5  0.132 0.097  0.167 0.087 -0.009 0.068 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57884.5  0.066 0.020  0.055 0.019  0.045 0.025 		-0.001502 0.000884 -0.002645 0.000813 -0.000540 0.000624  0.000196 0.000352 		  -0.008123   -0.009712
57885.5  0.055 0.014  0.023 0.012  0.015 0.016 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57886.5  0.009 0.031  0.029 0.030  0.001 0.038 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57887.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57888.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57889.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57890.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57891.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57892.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57893.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57894.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57895.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000686 0.000321  0.000119 0.000312  0.000222 0.000247 -0.000205 0.000147 		-100.000000    0.000000
57896.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57897.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57898.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57899.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57900.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57901.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57902.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57903.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57904.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57905.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57906.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000464 0.000593  0.000225 0.000547  0.000071 0.000443 -0.000017 0.000270 		-100.000000    0.000000
57907.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.002114 0.000792  0.000453 0.000745  0.000441 0.000572 -0.000178 0.000302 		-100.000000    0.000000
57908.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000318 0.000392 -0.000137 0.000377 -0.000259 0.000291 -0.000195 0.000167 		-100.000000    0.000000
57909.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000555 0.000637  0.000889 0.000624  0.000072 0.000511  0.000103 0.000287 		-100.000000    0.000000
57910.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000040 0.000803 -0.001191 0.000774  0.000020 0.000580 -0.000328 0.000338 		-100.000000    0.000000
57911.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000848 0.000172  0.000169 0.000167  0.000298 0.000133  0.000008 0.000080 		-100.000000    0.000000
57912.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.001947 0.001208  0.000315 0.001088 -0.002347 0.000867  0.000894 0.000551 		-100.000000    0.000000
57913.5  0.000 0.000  0.000 0.000  0.000 0.000 		-0.000704 0.001433 -0.000208 0.001556  0.000633 0.001137  0.000036 0.000660 		-100.000000    0.000000
57914.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57915.5  0.000 0.000  0.000 0.000  0.000 0.000 		 0.000142 0.000303  0.000547 0.000298  0.000313 0.000231  0.000209 0.000141 		-100.000000    0.000000
57916.5  0.015 0.022  0.032 0.029  0.062 0.041 		 0.000722 0.000232  0.000525 0.000230  0.000285 0.000183  0.000289 0.000118 		   0.019190    0.031441
57917.5  0.029 0.010  0.038 0.009  0.009 0.011 		 0.000822 0.000264  0.000224 0.000266  0.000541 0.000211  0.000092 0.000138 		   0.018715    0.009554
57918.5  0.023 0.014  0.021 0.013  0.027 0.016 		 0.000367 0.000270  0.000458 0.000266 -0.000239 0.000213 -0.000120 0.000132 		  -0.010334   -0.011067
57919.5  0.000 0.000  0.000 0.000  0.000 0.000 		      nan      nan       nan      nan       nan      nan       nan      nan 		-100.000000    0.000000
57920.5  0.021 0.008  0.027 0.008 -0.011 0.010 		 0.000562 0.000361  0.001439 0.000374  0.000283 0.000284 -0.000040 0.000190 		   0.013696    0.014860
57921.5  0.027 0.008  0.027 0.008  0.006 0.011 		 0.000705 0.000268  0.000351 0.000270  0.000399 0.000212  0.000164 0.000135 		   0.014555    0.008933
57922.5  0.047 0.015  0.052 0.015  0.034 0.017 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57923.5  0.030 0.009  0.044 0.009  0.010 0.012 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57924.5  0.038 0.007  0.029 0.006  0.022 0.009 		-0.001973 0.002812  0.001346 0.003010 -0.001153 0.002566 -0.002871 0.001925 		  -0.030290   -0.067640
57925.5  0.056 0.008  0.051 0.007  0.025 0.010 		 0.000205 0.000412  0.000701 0.000407  0.001145 0.000312 -0.000073 0.000189 		   0.020410    0.006320
57926.5  0.054 0.008  0.045 0.007  0.031 0.010 		 0.000531 0.000280 -0.000070 0.000281 -0.000029 0.000224  0.000128 0.000144 		  -0.000526   -0.004119
57927.5  0.031 0.008  0.040 0.007  0.026 0.010 		 0.000236 0.000205 -0.000057 0.000211 -0.000075 0.000171  0.000192 0.000118 		  -0.002391   -0.005484
57928.5  0.043 0.008  0.052 0.007  0.012 0.009 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57929.5  0.040 0.007  0.047 0.006  0.011 0.008 		-0.000000 0.000404  0.001049 0.000401 -0.000053 0.000311  0.000121 0.000184 		  -0.001324   -0.007831
57930.5  0.032 0.006  0.031 0.005  0.019 0.007 		 0.000384 0.000350 -0.000281 0.000360  0.000148 0.000277  0.000235 0.000183 		   0.004599    0.008637
57931.5  0.014 0.010  0.033 0.009  0.005 0.013 		 0.000327 0.000183  0.000540 0.000179  0.000502 0.000141 -0.000139 0.000087 		   0.036448    0.027625
57932.5  0.062 0.007  0.059 0.005  0.015 0.007 		 0.000322 0.000145  0.000616 0.000148  0.000259 0.000120 -0.000124 0.000083 		   0.004189    0.001994
57933.5  0.044 0.006  0.038 0.005  0.007 0.007 		 0.000837 0.000165  0.000174 0.000173 -0.000002 0.000147  0.000083 0.000115 		  -0.000039   -0.003342
57934.5  0.032 0.006  0.033 0.005  0.008 0.006 		      nan      nan       nan      nan       nan      nan       nan      nan 		        nan         nan
57935.5  0.041 0.006  0.039 0.005  0.003 0.007 		 0.000244 0.000298  0.000176 0.000289  0.000492 0.000220 -0.000353 0.000135 		   0.012139    0.005710
57936.5  0.045 0.006  0.046 0.005  0.010 0.006 		 0.000685 0.000122  0.000351 0.000121  0.000241 0.000097  0.000046 0.000063 		   0.005387    0.002288
57937.5  0.036 0.006  0.043 0.005  0.008 0.007 		 0.000184 0.000191  0.000008 0.000185  0.000126 0.000148 -0.000106 0.000092 		   0.003522    0.004169
57938.5  0.035 0.006  0.043 0.005  0.020 0.007 		 0.000262 0.000222  0.000416 0.000211  0.000327 0.000168  0.000095 0.000106 		   0.009292    0.005013
57939.5  0.052 0.006  0.045 0.005  0.016 0.007 		 0.000423 0.000134  0.000430 0.000131  0.000301 0.000105 -0.000084 0.000064 		   0.005767    0.002127
57940.5  0.032 0.006  0.031 0.005  0.019 0.007 		 0.000502 0.000183  0.000902 0.000180  0.000336 0.000143 -0.000118 0.000089 		   0.010410    0.004846
57941.5  0.040 0.006  0.025 0.005  0.016 0.008 		 0.000638 0.000155  0.000084 0.000156 -0.000034 0.000121  0.000266 0.000077 		  -0.000865   -0.003061
57942.5  0.034 0.007  0.029 0.006  0.005 0.008 		 0.000508 0.000103  0.000485 0.000101  0.000192 0.000080  0.000078 0.000052 		   0.005691    0.002648
57943.5  0.031 0.007  0.022 0.006  0.001 0.009 		 0.000419 0.000091  0.000309 0.000090  0.000069 0.000074 -0.000035 0.000050 		   0.002255    0.002463
57944.5  0.017 0.006  0.020 0.006  0.015 0.010 		 0.000436 0.000112  0.000203 0.000111  0.000220 0.000088  0.000008 0.000059 		   0.012728    0.006899
57945.5  0.048 0.007  0.030 0.006  0.000 0.010 		 0.000689 0.000075  0.000485 0.000075  0.000238 0.000061  0.000065 0.000042 		   0.004939    0.001456
57946.5  0.043 0.007  0.027 0.006  0.027 0.009 		 0.001154 0.000489  0.000651 0.000469  0.001049 0.000370  0.000100 0.000238 		   0.024621    0.009526
57947.5  0.035 0.011  0.057 0.011  0.033 0.017 		 0.000202 0.000151  0.000227 0.000144 -0.000121 0.000116  0.000081 0.000073 		  -0.003489   -0.003493
57948.5  0.054 0.011  0.042 0.009  0.021 0.011 		 0.000340 0.000114  0.000504 0.000109  0.000402 0.000087  0.000009 0.000059 		   0.007505    0.002263
